miRNA,46,31,56, 1A,24,57,58,54
MIMAT0003240,0,0,0,0,0,0,0,0
MIMAT0003241,17,13,28,8,5,15,17,42
MIMAT0003242,0,0,0,0,0,1,0,0
MIMAT0003243,0,0,0,0,0,0,0,0
MIMAT0003244,0,0,0,0,0,2,0,2
MIMAT0003245,0,0,0,0,0,0,0,0
MIMAT0003246,0,0,0,0,0,0,0,0
MIMAT0003247,0,0,0,0,0,0,0,0
MIMAT0003248,0,0,0,0,0,0,0,0
MIMAT0003249,31,24,15,9,25,13,53,44
MIMAT0003250,0,0,0,0,10,5,3,5
MIMAT0003251,0,0,0,0,0,0,0,0
MIMAT0003251_1,0,0,0,0,0,0,0,0
MIMAT0003251_2,0,0,0,0,0,0,0,0
MIMAT0003252,0,0,0,0,0,0,0,0
MIMAT0003253,0,0,0,0,0,0,0,0
MIMAT0003254,0,0,0,0,0,0,0,0
MIMAT0003255,0,0,0,0,0,0,0,0
MIMAT0003256,0,0,0,0,1,0,0,9
MIMAT0003257,0,0,0,0,0,0,0,0
MIMAT0003257_1,0,0,0,0,0,0,0,0
MIMAT0003257_2,0,0,0,0,0,0,0,0
MIMAT0003258,0,3,2,1,0,3,10,10
MIMAT0003259,0,0,0,0,0,0,0,0
MIMAT0003260,0,0,0,0,0,0,0,0
MIMAT0003261,0,0,0,0,0,0,0,0
MIMAT0003263,0,0,0,0,0,0,0,0
MIMAT0003264,0,0,0,0,0,0,0,0
MIMAT0003265,0,0,0,0,0,0,0,0
MIMAT0003266,69,62,106,156,67,149,105,204
MIMAT0003267,0,0,0,0,0,0,0,0
MIMAT0003268,0,0,0,0,0,0,0,0
MIMAT0003269,0,0,0,0,0,0,0,0
MIMAT0003270,0,0,0,0,0,0,0,0
MIMAT0003271,0,0,0,0,0,0,0,0
MIMAT0003272,0,0,0,0,0,0,0,0
MIMAT0003273,0,0,0,0,0,0,0,0
MIMAT0003274,0,0,0,0,0,0,0,0
MIMAT0003275,0,0,0,0,0,0,0,0
MIMAT0003276,0,0,0,0,0,0,0,0
MIMAT0003277,0,0,0,0,0,0,0,0
MIMAT0003278,0,0,0,0,0,0,0,0
MIMAT0003279,0,0,0,0,0,0,0,0
MIMAT0003280,7,0,0,0,0,0,0,0
MIMAT0003281,0,0,0,0,0,0,0,0
MIMAT0003282,0,0,0,0,0,0,0,0
MIMAT0003283,20,12,35,20,10,33,10,124
MIMAT0003284,0,0,0,0,0,0,0,0
MIMAT0003285,0,0,0,0,0,0,0,0
MIMAT0003286,0,0,0,0,0,0,0,0
MIMAT0003287,0,0,0,0,0,0,0,0
MIMAT0003288,0,0,0,0,0,0,0,0
MIMAT0003289,0,0,0,0,0,0,0,0
MIMAT0003290,0,0,0,0,0,0,0,0
MIMAT0003291,0,0,0,0,0,0,0,0
MIMAT0003292,0,0,0,0,0,0,0,0
MIMAT0003293,0,0,0,3,0,0,0,5
MIMAT0003294,0,0,0,0,0,0,0,0
MIMAT0003295,0,0,0,0,0,0,0,0
MIMAT0003296,0,0,1,1,0,3,2,11
MIMAT0003297,44,58,30,8,6,42,30,49
MIMAT0003298,0,0,2,6,2,8,0,9
MIMAT0003299,0,0,0,0,0,0,0,0
MIMAT0003300,0,0,0,0,0,0,0,0
MIMAT0003301,0,11,3,0,0,0,0,2
MIMAT0003302,0,0,0,0,0,0,0,6
MIMAT0003303,0,0,0,0,0,0,0,0
MIMAT0003304,0,0,0,0,0,0,0,0
MIMAT0003305,0,0,0,0,0,0,0,0
MIMAT0003306,0,0,0,0,0,0,0,4
MIMAT0003307,0,0,0,0,0,0,0,0
MIMAT0003308,0,0,0,0,0,0,0,0
MIMAT0003309,0,0,0,0,0,0,0,0
MIMAT0003310,0,0,0,0,0,0,0,0
MIMAT0003311,0,2,1,3,0,2,0,0
MIMAT0003312,0,0,0,0,4,0,0,0
MIMAT0003313,0,0,0,0,0,0,0,7
MIMAT0003314,0,0,0,0,0,0,0,0
MIMAT0003315,0,0,0,0,0,0,0,0
MIMAT0003316,0,0,0,0,0,0,0,0
MIMAT0003317,0,0,0,0,0,0,0,0
MIMAT0003318,0,0,0,0,0,0,0,0
MIMAT0003319,0,0,0,0,0,0,0,0
MIMAT0003320,0,0,0,0,0,0,0,0
MIMAT0003321,60,29,35,23,10,40,35,31
MIMAT0003322,0,3,5,14,13,42,12,42
MIMAT0003323,0,0,0,0,0,0,0,0
MIMAT0003323_1,0,0,0,0,0,0,0,0
MIMAT0003324,0,0,0,0,0,0,0,0
MIMAT0003325,0,0,0,0,0,0,0,0
MIMAT0003326,0,0,0,0,0,0,0,0
MIMAT0003327,0,0,0,0,0,3,0,0
MIMAT0003328,0,0,0,0,0,0,1,0
MIMAT0003329,199,118,170,84,99,318,201,896
MIMAT0003330,0,3,0,0,0,0,0,0
MIMAT0003331,0,0,0,0,0,0,0,0
MIMAT0003332,0,0,0,0,0,9,0,13
MIMAT0003333,0,0,0,0,0,0,0,0
MIMAT0003335,0,0,0,0,0,0,0,0
MIMAT0003336,0,0,0,0,0,0,0,0
MIMAT0003337,0,6,0,0,0,0,0,0
MIMAT0003338,255,193,149,138,81,236,378,244
MIMAT0003339,30,23,41,35,6,31,65,52
MIMAT0003340,88,71,100,57,43,113,131,196
MIMAT0003385,0,0,0,0,0,0,0,0
MIMAT0003386,0,0,0,0,0,0,1,0
MIMAT0003389,484,461,590,616,367,947,541,1588
MIMAT0003393,740,844,771,675,583,598,819,1615
MIMAT0003879,0,0,0,3,0,1,0,4
MIMAT0003880,30,52,37,42,18,103,32,136
MIMAT0003881,0,0,0,0,2,4,2,12
MIMAT0003882,0,0,0,0,0,0,0,0
MIMAT0003883,0,0,0,0,0,0,0,0
MIMAT0003884,0,2,2,0,15,1,17,16
MIMAT0003885,254,363,363,507,194,202,194,880
MIMAT0003886,65,74,68,49,20,36,49,96
MIMAT0003887,0,1,0,4,5,1,5,8
MIMAT0003888,0,0,0,0,5,0,0,0
MIMAT0003945,0,1,0,0,0,0,0,0
MIMAT0003948,0,0,0,0,0,0,0,5
MIMAT0004185,0,9,0,1,3,6,1,6
MIMAT0004284,0,0,0,0,0,0,0,0
MIMAT0004450,0,0,0,0,0,0,0,0
MIMAT0004481,0,0,0,0,0,2,0,6
MIMAT0004481_1,0,0,0,0,0,0,0,0
MIMAT0004482,23,8,15,7,25,52,6,41
MIMAT0004484,132,131,155,189,90,193,163,398
MIMAT0004485,0,5,11,0,0,4,7,5
MIMAT0004486,9,0,0,6,0,2,7,4
MIMAT0004487,0,3,0,8,4,12,5,9
MIMAT0004488,0,0,0,0,0,0,0,0
MIMAT0004489,0,0,0,0,0,0,0,0
MIMAT0004490,0,0,0,0,0,0,0,0
MIMAT0004491,0,0,4,2,0,0,0,5
MIMAT0004492,0,0,0,0,0,0,0,0
MIMAT0004493,0,2,0,0,0,0,4,6
MIMAT0004494,12,51,75,51,40,141,71,142
MIMAT0004495,0,0,0,0,0,0,0,0
MIMAT0004496,7,4,6,5,1,0,7,0
MIMAT0004497,0,0,0,0,0,0,0,0
MIMAT0004498,40,36,28,41,36,61,28,116
MIMAT0004499,0,0,0,0,0,4,0,7
MIMAT0004500,0,4,5,5,1,3,4,7
MIMAT0004501,0,0,0,5,0,4,5,5
MIMAT0004502,1245,746,1048,995,703,2258,1088,2758
MIMAT0004503,8,7,8,0,8,4,3,0
MIMAT0004504,8,0,3,0,0,0,0,12
MIMAT0004505,0,2,3,5,0,0,1,10
MIMAT0004506,0,0,0,0,0,0,0,0
MIMAT0004507,0,0,0,0,0,3,2,9
MIMAT0004508,0,0,0,0,0,0,0,0
MIMAT0004509,7,4,29,26,8,22,19,29
MIMAT0004510,0,0,0,0,0,0,0,0
MIMAT0004511,5,26,20,9,2,18,34,29
MIMAT0004512,0,0,0,0,0,0,4,0
MIMAT0004513,4,0,7,0,0,7,5,10
MIMAT0004514,1,0,13,8,5,14,1,18
MIMAT0004515,7,0,0,6,0,3,0,22
MIMAT0004516,0,0,0,0,0,0,0,0
MIMAT0004516_1,0,0,0,0,0,0,0,0
MIMAT0004517,0,8,0,0,0,0,0,0
MIMAT0004518,19,3,8,3,0,9,19,23
MIMAT0004543,0,0,3,0,0,0,0,0
MIMAT0004548,0,0,0,0,0,0,0,0
MIMAT0004549,0,4,0,0,1,2,2,4
MIMAT0004550,68,105,79,100,34,73,40,143
MIMAT0004551,0,21,20,15,3,18,16,11
MIMAT0004552,15,8,12,10,4,4,39,16
MIMAT0004553,0,4,3,9,6,1,7,0
MIMAT0004554,0,0,0,0,0,0,0,0
MIMAT0004555,0,7,2,2,3,24,43,17
MIMAT0004556,117,37,26,3,13,128,50,62
MIMAT0004557,0,0,0,5,0,0,2,0
MIMAT0004558,31,5,15,15,17,26,21,25
MIMAT0004559,0,0,1,0,2,6,3,2
MIMAT0004560,0,0,0,0,0,0,2,0
MIMAT0004561,0,0,0,0,0,0,0,6
MIMAT0004562,0,0,0,0,0,0,0,0
MIMAT0004563,0,0,0,0,0,0,0,0
MIMAT0004564,0,13,3,0,5,3,7,18
MIMAT0004565,0,2,4,0,0,0,0,3
MIMAT0004566,0,0,0,0,0,0,0,0
MIMAT0004567,0,0,0,0,0,0,0,0
MIMAT0004568,0,0,8,5,0,19,6,3
MIMAT0004569,0,0,0,0,7,0,2,0
MIMAT0004570,52,62,23,26,9,8,127,57
MIMAT0004571,20,3,12,2,2,6,80,27
MIMAT0004584,0,0,1,0,3,0,3,0
MIMAT0004585,0,3,7,0,0,1,10,0
MIMAT0004586,48,51,36,37,16,51,42,49
MIMAT0004587,14,20,15,12,17,80,16,25
MIMAT0004588,0,2,8,0,8,12,2,3
MIMAT0004589,6,0,1,0,0,0,0,7
MIMAT0004590,0,0,0,0,0,0,0,2
MIMAT0004591,0,0,0,0,0,0,0,0
MIMAT0004591_1,0,0,0,0,0,0,0,0
MIMAT0004591_2,0,0,0,0,0,0,0,0
MIMAT0004592,30,13,19,9,24,62,23,28
MIMAT0004593,0,0,0,0,0,0,0,6
MIMAT0004594,88,88,139,82,150,281,105,452
MIMAT0004595,21,3,0,4,0,5,0,1
MIMAT0004596,0,0,0,0,0,0,0,0
MIMAT0004597,459,539,653,466,256,728,667,982
MIMAT0004598,0,4,0,0,3,2,33,3
MIMAT0004599,0,15,24,15,20,24,38,42
MIMAT0004600,10,0,6,0,87,5,75,109
MIMAT0004601,43,21,24,3,17,21,27,23
MIMAT0004602,34,51,32,25,36,122,45,67
MIMAT0004603,207,163,251,90,107,367,155,284
MIMAT0004604,11,9,2,14,8,33,28,67
MIMAT0004605,0,0,0,0,0,0,0,6
MIMAT0004606,15,29,26,36,8,89,46,153
MIMAT0004607,0,0,0,0,0,0,0,0
MIMAT0004608,0,0,1,0,2,0,0,2
MIMAT0004609,0,0,0,0,1,0,0,0
MIMAT0004610,14,0,0,0,0,0,6,0
MIMAT0004611,0,10,0,2,0,7,5,8
MIMAT0004612,0,0,0,0,0,5,0,0
MIMAT0004613,0,0,0,0,0,0,0,0
MIMAT0004614,169,149,36,28,48,82,291,81
MIMAT0004615,0,25,26,41,4,100,27,66
MIMAT0004657,0,0,2,0,0,0,1,0
MIMAT0004658,0,0,0,0,0,0,0,0
MIMAT0004671,0,0,0,0,0,0,3,0
MIMAT0004672,221,298,318,261,163,414,386,576
MIMAT0004673,8,4,5,4,19,13,6,17
MIMAT0004674,0,0,1,6,2,13,5,2
MIMAT0004675,0,0,0,0,0,0,2,0
MIMAT0004676,0,0,0,0,4,15,0,4
MIMAT0004677,0,4,2,0,36,17,4,8
MIMAT0004678,95,108,96,122,49,127,98,209
MIMAT0004679,72,75,78,40,21,122,21,22
MIMAT0004680,0,0,0,2,5,0,2,7
MIMAT0004681,0,3,1,5,6,3,1,13
MIMAT0004682,301,183,263,323,148,396,222,769
MIMAT0004683,0,0,0,0,5,0,0,0
MIMAT0004685,0,0,0,0,0,0,0,0
MIMAT0004686,0,0,0,0,0,0,0,0
MIMAT0004687,0,0,0,0,0,0,0,0
MIMAT0004688,15,4,15,19,10,16,9,20
MIMAT0004689,0,1,0,0,2,0,0,3
MIMAT0004690,0,0,0,4,0,0,0,2
MIMAT0004692,18,17,39,23,30,44,41,90
MIMAT0004693,0,0,2,3,0,0,1,0
MIMAT0004694,5,7,1,9,0,5,0,6
MIMAT0004695,18,40,34,8,14,90,111,84
MIMAT0004696,0,0,0,0,0,3,0,1
MIMAT0004697,0,0,0,9,2,1,6,15
MIMAT0004698,0,0,0,0,0,0,0,0
MIMAT0004699,0,0,11,8,4,1,2,25
MIMAT0004700,0,0,2,11,3,5,7,0
MIMAT0004701,0,0,0,0,0,0,0,0
MIMAT0004702,29,14,27,36,13,36,29,41
MIMAT0004703,0,0,7,0,5,0,1,4
MIMAT0004748,6041,3620,1429,1339,2557,7194,4136,3664
MIMAT0004749,192,219,237,206,83,354,205,650
MIMAT0004751,0,0,0,0,0,0,0,0
MIMAT0004752,0,0,0,0,0,0,0,0
MIMAT0004757,9,7,6,2,5,9,17,31
MIMAT0004761,15822,10790,3343,3166,5980,14937,4987,10836
MIMAT0004762,0,0,0,0,0,0,3,0
MIMAT0004762_1,0,0,0,0,0,0,0,0
MIMAT0004763,0,13,10,16,2,34,0,10
MIMAT0004764,0,0,0,0,0,0,0,0
MIMAT0004765,0,5,0,0,0,0,0,0
MIMAT0004766,1,0,0,4,1,3,2,2
MIMAT0004767,493,327,119,90,174,1404,334,363
MIMAT0004768,0,4,2,0,0,6,0,4
MIMAT0004770,0,0,0,0,0,0,0,0
MIMAT0004770_1,0,0,0,0,0,0,0,0
MIMAT0004772,0,0,0,0,0,0,0,1
MIMAT0004773,4,0,0,0,0,0,0,0
MIMAT0004774,40,12,28,8,34,77,35,33
MIMAT0004775,0,0,0,0,0,0,2,2
MIMAT0004776,6,0,4,7,0,1,5,6
MIMAT0004777,0,0,0,0,0,0,0,0
MIMAT0004777_1,0,0,0,0,0,0,0,0
MIMAT0004778,42,31,13,24,13,150,13,173
MIMAT0004779,0,0,0,0,0,0,0,0
MIMAT0004779_1,0,0,0,0,0,0,0,0
MIMAT0004780,33,13,12,2,7,42,19,25
MIMAT0004784,9,3,5,10,1,12,7,4
MIMAT0004785,0,0,0,0,0,0,0,0
MIMAT0004792,50,47,36,8,76,59,30,113
MIMAT0004793,0,0,4,0,0,0,0,0
MIMAT0004794,0,0,0,0,0,0,0,0
MIMAT0004795,0,0,0,0,0,0,0,0
MIMAT0004796,0,0,0,0,0,0,0,0
MIMAT0004797,0,5,0,0,0,5,0,0
MIMAT0004798,0,0,0,0,0,0,0,0
MIMAT0004799,39,20,11,17,4,27,15,20
MIMAT0004800,0,0,0,0,0,0,0,0
MIMAT0004800_1,0,0,0,0,0,0,0,0
MIMAT0004801,65,13,63,30,57,38,28,82
MIMAT0004802,0,0,0,0,0,0,0,0
MIMAT0004803,0,0,0,0,0,0,0,0
MIMAT0004804,11,0,3,0,0,0,5,3
MIMAT0004805,8,5,0,0,0,0,0,0
MIMAT0004806,0,0,0,0,0,0,0,0
MIMAT0004807,0,0,2,0,0,0,0,0
MIMAT0004808,0,0,0,0,0,0,0,0
MIMAT0004809,18,19,19,10,11,10,10,37
MIMAT0004810,252,433,337,269,322,855,681,586
MIMAT0004811,0,0,0,0,0,0,0,0
MIMAT0004812,0,0,0,0,0,0,0,0
MIMAT0004812_1,0,0,0,0,0,0,0,0
MIMAT0004813,0,0,0,0,0,0,0,0
MIMAT0004814,26,46,93,70,72,277,134,409
MIMAT0004819,17,19,23,44,11,29,15,36
MIMAT0004901,0,0,0,0,0,0,0,0
MIMAT0004902,0,0,0,0,0,0,0,0
MIMAT0004903,0,0,0,0,0,0,0,0
MIMAT0004907,0,0,0,0,0,3,0,0
MIMAT0004909,487,435,558,428,361,780,465,1209
MIMAT0004910,0,0,0,0,0,0,0,4
MIMAT0004911,0,11,20,17,5,44,7,14
MIMAT0004912,0,0,0,0,0,0,0,0
MIMAT0004913,0,0,0,0,0,0,0,0
MIMAT0004916,0,0,0,0,0,0,0,0
MIMAT0004917,0,0,0,0,0,0,0,0
MIMAT0004918,0,0,0,0,0,0,0,0
MIMAT0004919,0,0,0,1,0,1,0,0
MIMAT0004920,0,0,0,0,0,0,0,0
MIMAT0004921,6,28,12,9,6,40,8,81
MIMAT0004922,0,0,0,0,0,0,0,0
MIMAT0004923,0,0,0,0,0,0,0,0
MIMAT0004924,0,0,5,3,0,3,0,0
MIMAT0004925,0,0,0,0,0,0,0,0
MIMAT0004926,45,3,24,7,15,67,21,62
MIMAT0004927,0,0,1,0,0,0,0,1
MIMAT0004928,0,0,0,0,0,0,6,0
MIMAT0004929,22,48,22,17,24,58,31,54
MIMAT0004945,264,256,277,257,203,265,295,449
MIMAT0004946,0,0,3,0,0,6,0,0
MIMAT0004947,0,0,0,0,0,0,0,0
MIMAT0004948,0,0,0,0,0,2,3,0
MIMAT0004949,0,0,0,0,0,0,0,0
MIMAT0004950,0,0,0,0,0,0,0,0
MIMAT0004951,10,8,11,16,10,10,8,37
MIMAT0004952,0,0,4,0,1,0,2,4
MIMAT0004953,18,48,41,27,13,140,28,90
MIMAT0004954,8,14,6,0,4,34,15,40
MIMAT0004955,0,4,13,14,0,23,11,29
MIMAT0004956,0,1,3,0,0,3,0,7
MIMAT0004957,56,46,9,32,31,54,44,32
MIMAT0004958,0,0,0,0,0,2,4,0
MIMAT0004959,0,0,0,0,0,0,0,0
MIMAT0004960,0,0,0,0,0,0,0,0
MIMAT0004970,0,0,0,0,0,0,0,0
MIMAT0004971,0,0,0,0,0,0,0,0
MIMAT0004972,0,0,0,0,0,0,0,0
MIMAT0004974,0,0,0,0,0,0,0,0
MIMAT0004975,0,11,18,6,0,27,9,19
MIMAT0004976,0,0,1,2,0,0,0,0
MIMAT0004977,0,0,0,0,0,0,0,9
MIMAT0004978,0,0,0,0,8,0,3,0
MIMAT0004979,0,0,0,0,0,0,0,0
MIMAT0004980,0,0,0,0,0,0,0,0
MIMAT0004981,0,0,0,0,0,0,0,0
MIMAT0004982,0,0,0,0,0,0,0,0
MIMAT0004983,0,0,0,0,0,0,0,8
MIMAT0004984,0,0,0,0,0,0,0,0
MIMAT0004984_1,0,0,0,0,0,0,0,0
MIMAT0004984_2,0,0,0,0,0,0,0,0
MIMAT0004984_3,0,0,0,0,0,0,0,0
MIMAT0004984_4,0,0,0,0,0,0,0,0
MIMAT0004985,38,33,35,24,20,30,31,105
MIMAT0004986,0,0,2,0,0,0,0,2
MIMAT0004987,0,1,9,0,0,1,16,0
MIMAT0005449,0,0,0,0,0,0,0,0
MIMAT0005450,0,0,0,0,0,0,0,0
MIMAT0005451,0,0,0,0,0,0,0,0
MIMAT0005452,0,0,0,0,0,0,0,0
MIMAT0005454,0,0,0,0,0,0,0,0
MIMAT0005455,0,0,0,0,0,0,0,0
MIMAT0005456,0,0,0,0,0,0,0,0
MIMAT0005457,0,0,0,0,0,0,0,0
MIMAT0005457_1,0,0,0,0,0,0,0,0
MIMAT0005458,74,87,12,24,32,32,24,10
MIMAT0005459,0,0,4,0,0,0,0,0
MIMAT0005572,0,0,0,0,0,0,0,0
MIMAT0005573,0,0,0,0,0,0,0,0
MIMAT0005576,0,0,0,3,0,0,0,0
MIMAT0005577,0,0,2,6,2,0,1,18
MIMAT0005580,0,0,0,0,0,0,0,4
MIMAT0005582,0,0,0,0,0,0,0,0
MIMAT0005583,0,0,0,0,0,0,0,0
MIMAT0005584,0,0,0,0,0,0,0,0
MIMAT0005586,0,0,0,0,0,0,0,3
MIMAT0005588,0,0,0,0,0,0,0,0
MIMAT0005588_1,0,0,0,0,0,0,0,0
MIMAT0005589,0,1,0,0,0,0,0,2
MIMAT0005591,0,0,0,0,0,0,0,0
MIMAT0005592,0,1,2,0,0,0,0,2
MIMAT0005593,0,0,0,0,0,0,0,0
MIMAT0005788,12,11,6,13,1,10,4,17
MIMAT0005789,215,82,58,42,35,344,100,180
MIMAT0005791,0,0,0,0,0,0,0,0
MIMAT0005792,0,0,0,0,0,0,0,0
MIMAT0005792_1,0,0,0,0,0,0,0,0
MIMAT0005793,1,0,0,0,0,2,1,0
MIMAT0005793_1,0,0,0,0,0,6,0,0
MIMAT0005794,4,1,4,9,5,0,1,18
MIMAT0005795,0,0,0,0,0,0,0,0
MIMAT0005796,7,7,40,17,4,68,20,71
MIMAT0005797,24,25,4,31,20,29,19,49
MIMAT0005798,0,0,0,0,0,0,0,0
MIMAT0005798_1,0,0,0,0,0,0,0,0
MIMAT0005799,0,0,0,0,0,0,0,0
MIMAT0005799_1,0,0,0,0,0,0,0,0
MIMAT0005800,0,0,0,0,2,0,0,0
MIMAT0005823,0,0,0,0,0,0,0,0
MIMAT0005824,15,5,2,0,5,3,1,14
MIMAT0005825,186,151,113,41,117,159,108,231
MIMAT0005826,0,3,0,0,0,0,0,0
MIMAT0005827,0,0,0,0,0,0,0,0
MIMAT0005828,0,0,0,0,0,0,0,0
MIMAT0005829,0,0,0,0,0,0,0,0
MIMAT0005829_1,0,0,0,0,0,0,0,0
MIMAT0005829_2,0,0,0,0,0,0,0,0
MIMAT0005863,0,0,0,0,0,0,0,0
MIMAT0005865,0,0,0,0,0,0,0,0
MIMAT0005866,0,0,0,0,0,0,0,0
MIMAT0005867,0,0,0,0,0,0,0,0
MIMAT0005868,0,0,0,0,0,0,0,0
MIMAT0005869,0,0,0,0,0,0,0,0
MIMAT0005870,0,0,0,0,0,0,0,0
MIMAT0005871,0,0,0,0,0,0,0,0
MIMAT0005872,0,0,0,0,0,0,0,0
MIMAT0005873,0,0,0,0,0,0,0,0
MIMAT0005874,0,0,0,0,3,0,0,0
MIMAT0005875,7,7,10,2,0,0,3,16
MIMAT0005876,0,0,0,0,0,0,0,0
MIMAT0005876_1,0,0,0,0,0,0,0,0
MIMAT0005877,0,0,0,0,0,0,0,0
MIMAT0005878,53,54,30,32,12,81,33,48
MIMAT0005879,0,0,0,0,0,0,0,0
MIMAT0005879_1,0,0,0,0,0,0,0,0
MIMAT0005880,0,0,0,0,0,0,0,0
MIMAT0005881,0,0,2,0,0,0,0,0
MIMAT0005882,0,0,3,0,0,3,3,0
MIMAT0005883,0,0,0,6,0,0,6,0
MIMAT0005884,23,9,0,4,0,13,14,29
MIMAT0005885,0,5,0,0,0,0,1,4
MIMAT0005886,0,0,0,0,0,0,0,0
MIMAT0005887,0,0,0,0,0,0,0,0
MIMAT0005889,0,0,1,0,0,4,0,0
MIMAT0005890,0,0,0,0,0,0,0,0
MIMAT0005890_1,0,0,0,0,0,0,0,0
MIMAT0005890_10,0,0,0,0,0,0,0,0
MIMAT0005890_2,0,0,0,0,0,0,0,0
MIMAT0005890_3,0,0,0,0,0,0,0,0
MIMAT0005890_4,0,0,0,0,0,0,0,0
MIMAT0005890_5,0,0,0,0,0,0,0,0
MIMAT0005890_6,0,0,0,0,0,0,0,0
MIMAT0005890_7,0,0,0,0,0,0,0,0
MIMAT0005890_8,0,0,0,0,0,0,0,0
MIMAT0005890_9,0,0,0,0,0,0,0,0
